state,state_abbr,year,scenario,scenario_label,tas_c,tas_2020_c,tas_change_from_2020_c,annual_max_tasmax_c,hot_days_30c,hot_days_30c_2020,hot_days_30c_change_from_2020,hot_days_35c,hot_days_35c_2020,hot_days_35c_change_from_2020
Indiana,IN,2048,ssp585,High emissions (SSP585),11.395887069090392,11.272006041473682,0.12388102761670802,33.12476217535489,20.83982584104401,14.340270076686068,6.499555764357944,0.19928232048092137,0.0,0.19928232048092137
Indiana,IN,2049,ssp585,High emissions (SSP585),11.804967336506541,11.272006041473682,0.5329612950328606,33.60199274534005,31.173820829180055,14.340270076686068,16.833550752493988,0.20025636749337708,0.0,0.20025636749337708
Indiana,IN,2050,ssp585,High emissions (SSP585),12.636322852422525,11.272006041473682,1.3643168109488404,35.19944096481766,54.7412604729693,14.340270076686068,40.400990396283234,6.863107260071206,0.0,6.863107260071206
Indiana,IN,2051,ssp585,High emissions (SSP585),12.124904667013977,11.272006041473682,0.8528986255402935,33.56600435882537,22.75989451022168,14.340270076686068,8.419624433535613,0.03154668279709601,0.0,0.03154668279709601
Indiana,IN,2052,ssp585,High emissions (SSP585),12.121914549398126,11.272006041473682,0.8499085079244438,33.0484216266568,13.422220413295006,14.340270076686068,-0.9180496633910614,0.03154668279709601,0.0,0.03154668279709601
Indiana,IN,2053,ssp585,High emissions (SSP585),11.774620481231244,11.272006041473682,0.5026144397575606,34.73079913211638,24.367539162956366,14.340270076686068,10.027269086270296,1.871513378324703,0.0,1.871513378324703
Indiana,IN,2054,ssp585,High emissions (SSP585),11.486695223502029,11.272006041473682,0.21468918202834364,34.76068436360025,21.308462962358178,14.340270076686068,6.96819288567211,1.0764169556178054,0.0,1.0764169556178054
Indiana,IN,2055,ssp585,High emissions (SSP585),12.746008334144811,11.272006041473682,1.4740022926711325,34.27046793630561,34.683725873191094,14.340270076686068,20.34345579650503,1.3026318235255947,0.0,1.3026318235255947
Indiana,IN,2056,ssp585,High emissions (SSP585),10.808132099149343,11.272006041473682,-0.46387394232433793,34.43306794752781,31.86134676938761,14.340270076686068,17.52107669270154,0.22048903917388502,0.0,0.22048903917388502
Indiana,IN,2057,ssp585,High emissions (SSP585),11.89824414279675,11.272006041473682,0.6262381013230686,35.57515161211755,23.94068698235585,14.340270076686068,9.600416905669782,2.5462579813934316,0.0,2.5462579813934316
Indiana,IN,2058,ssp585,High emissions (SSP585),11.824888964566238,11.272006041473682,0.5528829230925565,34.67082415850362,35.07782217402856,14.340270076686068,20.737552097342494,0.18224510704146965,0.0,0.18224510704146965
Indiana,IN,2059,ssp585,High emissions (SSP585),12.698313602716889,11.272006041473682,1.4263075612432068,32.391791838160806,25.87825426239669,14.340270076686068,11.537984185710624,0.0,0.0,0.0
Indiana,IN,2060,ssp585,High emissions (SSP585),12.268687518376147,11.272006041473682,0.9966814769024626,33.83103557941745,30.351977683123884,14.340270076686068,16.011707606437817,0.26382345617932673,0.0,0.26382345617932673
Indiana,IN,2061,ssp585,High emissions (SSP585),12.284748010886064,11.272006041473682,1.0127419694123836,35.476441672397776,38.75598710480927,14.340270076686068,24.415717028123208,1.743405490044571,0.0,1.743405490044571
Indiana,IN,2062,ssp585,High emissions (SSP585),12.992026718728841,11.272006041473682,1.7200206772551572,38.84997368382296,69.33237634942819,14.340270076686068,54.99210627274213,16.063826672940095,0.0,16.063826672940095
Indiana,IN,2063,ssp585,High emissions (SSP585),12.317546345259046,11.272006041473682,1.0455403037853634,34.94152576803755,35.958514442651804,14.340270076686068,21.618244365965737,0.7527647341752114,0.0,0.7527647341752114
Indiana,IN,2064,ssp585,High emissions (SSP585),12.193734429979457,11.272006041473682,0.9217283885057742,34.36776269695776,25.875738166633653,14.340270076686068,11.535468089947583,0.24190747511804644,0.0,0.24190747511804644
Indiana,IN,2065,ssp585,High emissions (SSP585),12.330475234403474,11.272006041473682,1.0584691929297914,33.35633328862466,31.986198634353173,14.340270076686068,17.645928557667105,0.01794232979321469,0.0,0.01794232979321469
Indiana,IN,2066,ssp585,High emissions (SSP585),12.85741741902394,11.272006041473682,1.5854113775502559,34.39095979562224,35.40183914490018,14.340270076686068,21.061569068214116,0.5112270765188487,0.0,0.5112270765188487
Indiana,IN,2067,ssp585,High emissions (SSP585),13.056708111774531,11.272006041473682,1.7847020703008478,36.264722126345355,55.65412831030953,14.340270076686068,41.31385823362346,6.93528521423236,0.0,6.93528521423236
Indiana,IN,2068,ssp585,High emissions (SSP585),13.242874625499903,11.272006041473682,1.9708685840262203,35.85747853461693,65.39642096238667,14.340270076686068,51.056150885700596,3.534942768585156,0.0,3.534942768585156
Indiana,IN,2069,ssp585,High emissions (SSP585),12.649798897546106,11.272006041473682,1.3777928560724237,35.36292500589286,37.41983127086302,14.340270076686068,23.079561194176954,2.3653003265785966,0.0,2.3653003265785966
Indiana,IN,2070,ssp585,High emissions (SSP585),12.075716959784547,11.272006041473682,0.8037109183108658,34.65779930420287,39.98835507986655,14.340270076686068,25.64808500318048,0.3195121729878379,0.0,0.3195121729878379
Iowa,IA,2020,ssp126,Low emissions (SSP126),7.81318995220322,7.81318995220322,0.0,33.80553083599215,18.035185475891897,18.035185475891897,0.0,0.0,0.0,0.0
Iowa,IA,2021,ssp126,Low emissions (SSP126),9.29376758498181,7.81318995220322,1.4805776327785864,35.99095746054554,31.193991436143005,18.035185475891897,13.158805960251108,2.969119306967931,0.0,2.969119306967931
Iowa,IA,2022,ssp126,Low emissions (SSP126),9.079386912727323,7.81318995220322,1.2661969605241015,33.61720246620983,17.58871391429397,18.035185475891897,-0.44647156159792845,0.20386273098051363,0.0,0.20386273098051363
Iowa,IA,2023,ssp126,Low emissions (SSP126),9.476143687022702,7.81318995220322,1.662953734819481,35.91010224321326,32.07520552902648,18.035185475891897,14.040020053134587,4.545663648427873,0.0,4.545663648427873
Iowa,IA,2024,ssp126,Low emissions (SSP126),10.103011741658385,7.81318995220322,2.289821789455163,34.04512258259228,26.24377312066834,18.035185475891897,8.208587644776443,0.6742568730007843,0.0,0.6742568730007843
Iowa,IA,2025,ssp126,Low emissions (SSP126),10.16560168534342,7.81318995220322,2.3524117331401992,42.20293388971589,50.59404344076542,18.035185475891897,32.55885796487352,17.64279594008872,0.0,17.64279594008872
Iowa,IA,2026,ssp126,Low emissions (SSP126),9.255840535123792,7.81318995220322,1.4426505829205685,36.79864757688967,33.870520818965836,18.035185475891897,15.835335343073934,5.188053321165607,0.0,5.188053321165607
Iowa,IA,2027,ssp126,Low emissions (SSP126),8.911420460562807,7.81318995220322,1.0982305083595862,34.18683933599026,25.134316091155302,18.035185475891897,7.0991306152634035,0.8551380869053853,0.0,0.8551380869053853
Iowa,IA,2028,ssp126,Low emissions (SSP126),9.797510321027646,7.81318995220322,1.9843203688244249,34.28029741095671,22.891259751269388,18.035185475891897,4.856074275377488,1.558817007263364,0.0,1.558817007263364
Iowa,IA,2029,ssp126,Low emissions (SSP126),10.281668543048808,7.81318995220322,2.4684785908455864,36.38507477280567,29.631422334755708,18.035185475891897,11.59623685886381,4.678215231267661,0.0,4.678215231267661
Iowa,IA,2030,ssp126,Low emissions (SSP126),8.762758756195502,7.81318995220322,0.9495688039922832,34.08025390178409,22.3364228879185,18.035185475891897,4.301237412026601,1.1284180960118169,0.0,1.1284180960118169
Iowa,IA,2031,ssp126,Low emissions (SSP126),8.675861627269573,7.81318995220322,0.8626716750663509,34.23930628730972,17.83374649965171,18.035185475891897,-0.20143897624018917,0.4754284077475725,0.0,0.4754284077475725
Iowa,IA,2032,ssp126,Low emissions (SSP126),9.476601387268648,7.81318995220322,1.6634114350654283,33.92610091365966,20.485165174577066,18.035185475891897,2.4499796986851665,0.5207368419172714,0.0,0.5207368419172714
Iowa,IA,2033,ssp126,Low emissions (SSP126),8.396968206591511,7.81318995220322,0.583778254388288,34.04537505668272,21.830537410974145,18.035185475891897,3.7953519350822447,0.16708196605060963,0.0,0.16708196605060963
Iowa,IA,2034,ssp126,Low emissions (SSP126),10.34378791748086,7.81318995220322,2.5305979652776394,35.11411430358681,23.371126805176033,18.035185475891897,5.335941329284134,1.4399330216164927,0.0,1.4399330216164927
Iowa,IA,2035,ssp126,Low emissions (SSP126),9.035133723364023,7.81318995220322,1.2219437711608012,34.08154462183032,12.636442222486016,18.035185475891897,-5.398743253405883,0.4398714902132347,0.0,0.4398714902132347
Iowa,IA,2036,ssp126,Low emissions (SSP126),9.058586750821732,7.81318995220322,1.2453967986185124,33.83756135921683,9.16856659281249,18.035185475891897,-8.866618883079406,0.30485234227848207,0.0,0.30485234227848207
Iowa,IA,2037,ssp126,Low emissions (SSP126),9.549549284911873,7.81318995220322,1.7363593327086528,34.60185899162574,14.656232036035814,18.035185475891897,-3.378953439856086,0.13513206621269094,0.0,0.13513206621269094
Iowa,IA,2038,ssp126,Low emissions (SSP126),10.447608776575985,7.81318995220322,2.634418824372764,34.818287730586704,21.41440947171205,18.035185475891897,3.379223995820154,0.30737984630849496,0.0,0.30737984630849496
Iowa,IA,2039,ssp126,Low emissions (SSP126),9.173857836434184,7.81318995220322,1.3606678842309634,34.89243658045636,24.81724649999157,18.035185475891897,6.782061024099669,1.2217302062921556,0.0,1.2217302062921556
Iowa,IA,2040,ssp126,Low emissions (SSP126),9.882706303870206,7.81318995220322,2.0695163516669854,37.61001156561801,30.165933892143826,18.035185475891897,12.130748416251928,7.960008062442013,0.0,7.960008062442013
Iowa,IA,2041,ssp126,Low emissions (SSP126),10.044425529056697,7.81318995220322,2.231235576853475,33.93017789193222,35.88038657048045,18.035185475891897,17.84520109458855,0.3811056903144022,0.0,0.3811056903144022
Iowa,IA,2042,ssp126,Low emissions (SSP126),10.646412204109007,7.81318995220322,2.833222251905785,33.71578712604585,19.074666628208803,18.035185475891897,1.0394811523169032,0.1840223342524489,0.0,0.1840223342524489
Iowa,IA,2043,ssp126,Low emissions (SSP126),9.650791871006842,7.81318995220322,1.8376019188036197,34.46285568355677,26.39394887899152,18.035185475891897,8.358763403099621,0.20730099450961204,0.0,0.20730099450961204
Iowa,IA,2044,ssp126,Low emissions (SSP126),8.781810220898436,7.81318995220322,0.9686202686952141,35.15887250117463,24.938424714826688,18.035185475891897,6.903239238934788,1.805429808309147,0.0,1.805429808309147
Iowa,IA,2045,ssp126,Low emissions (SSP126),8.09365059372556,7.81318995220322,0.2804606415223378,33.40050715981785,16.718727568678144,18.035185475891897,-1.3164579072137554,0.11169876300856552,0.0,0.11169876300856552
Iowa,IA,2046,ssp126,Low emissions (SSP126),10.0137258968134,7.81318995220322,2.2005359446101784,36.674867694566515,34.43588156442167,18.035185475891897,16.40069608852977,3.8619683541332344,0.0,3.8619683541332344
Iowa,IA,2047,ssp126,Low emissions (SSP126),9.70806511381277,7.81318995220322,1.89487516160955,38.22426962996963,46.96227165338581,18.035185475891897,28.927086177493916,14.07282590787382,0.0,14.07282590787382
Iowa,IA,2048,ssp126,Low emissions (SSP126),9.204582546620594,7.81318995220322,1.3913925944173737,32.86029734344986,25.89756071656447,18.035185475891897,7.862375240672571,0.7259376894114283,0.0,0.7259376894114283
Iowa,IA,2049,ssp126,Low emissions (SSP126),10.051923069157555,7.81318995220322,2.238733116954335,33.240570405712205,14.047790543997055,18.035185475891897,-3.987394931894844,0.2551258283807378,0.0,0.2551258283807378
Iowa,IA,2050,ssp126,Low emissions (SSP126),10.31313550717184,7.81318995220322,2.499945554968621,35.88502710683697,32.41591077816599,18.035185475891897,14.380725302274085,3.8675832113503668,0.0,3.8675832113503668
Iowa,IA,2051,ssp126,Low emissions (SSP126),10.002395139400827,7.81318995220322,2.1892051871976053,36.13194652512646,24.576024029558294,18.035185475891897,6.540838553666397,1.6431348527543177,0.0,1.6431348527543177
Iowa,IA,2052,ssp126,Low emissions (SSP126),10.497999037164192,7.81318995220322,2.684809084960971,37.82529576155811,43.10623802083975,18.035185475891897,25.07105254494785,6.851238435051952,0.0,6.851238435051952
Iowa,IA,2053,ssp126,Low emissions (SSP126),9.693539164902216,7.81318995220322,1.880349212698993,33.657894093559875,22.517756173108936,18.035185475891897,4.482570697217037,0.27527378453787826,0.0,0.27527378453787826
Iowa,IA,2054,ssp126,Low emissions (SSP126),9.758236630521482,7.81318995220322,1.94504667831826,35.204269973688234,33.52571999698934,18.035185475891897,15.49053452109744,3.076490671927904,0.0,3.076490671927904
Iowa,IA,2055,ssp126,Low emissions (SSP126),9.589800386682763,7.81318995220322,1.7766104344795433,34.08073088016822,24.10326187893892,18.035185475891897,6.068076403047023,0.44676052019339535,0.0,0.44676052019339535
Iowa,IA,2056,ssp126,Low emissions (SSP126),9.725554767130681,7.81318995220322,1.912364814927458,34.41787364791894,23.486820875997076,18.035185475891897,5.451635400105177,0.5508010469939609,0.0,0.5508010469939609
Iowa,IA,2057,ssp126,Low emissions (SSP126),9.335201930398235,7.81318995220322,1.5220119781950137,33.53802075944759,9.137893044897348,18.035185475891897,-8.89729243099455,0.0,0.0,0.0
Iowa,IA,2058,ssp126,Low emissions (SSP126),9.554793761108353,7.81318995220322,1.7416038089051342,31.790095345706124,10.558385204337926,18.035185475891897,-7.476800271553972,0.0,0.0,0.0
Iowa,IA,2059,ssp126,Low emissions (SSP126),10.910196679050548,7.81318995220322,3.097006726847326,34.991536451130955,19.56196605304512,18.035185475891897,1.5267805771532188,1.9791869323691145,0.0,1.9791869323691145
Iowa,IA,2060,ssp126,Low emissions (SSP126),7.804248690013739,7.81318995220322,-0.008941262189482472,32.628143440640784,13.865962951087457,18.035185475891897,-4.16922252480444,0.09493263881994843,0.0,0.09493263881994843
Iowa,IA,2061,ssp126,Low emissions (SSP126),9.358731782442947,7.81318995220322,1.5455418302397248,34.85986604593726,24.760769949561062,18.035185475891897,6.725584473669162,3.0855163470392544,0.0,3.0855163470392544
Iowa,IA,2062,ssp126,Low emissions (SSP126),10.294400218487018,7.81318995220322,2.4812102662837936,34.16579063866913,24.29324105668077,18.035185475891897,6.25805558078887,0.569543570214109,0.0,0.569543570214109
Iowa,IA,2063,ssp126,Low emissions (SSP126),9.825731755218461,7.81318995220322,2.0125418030152407,34.76692951365548,34.447783896014826,18.035185475891897,16.41259842012293,0.9309957803329059,0.0,0.9309957803329059
Iowa,IA,2064,ssp126,Low emissions (SSP126),9.387510275323184,7.81318995220322,1.5743203231199638,32.890604836149635,11.467723502433275,18.035185475891897,-6.567461973458624,0.14733177481068085,0.0,0.14733177481068085
Iowa,IA,2065,ssp126,Low emissions (SSP126),9.4784002338629,7.81318995220322,1.6652102816596777,33.713959312858364,21.364537196824617,18.035185475891897,3.3293517209327206,0.19571532176392006,0.0,0.19571532176392006
Iowa,IA,2066,ssp126,Low emissions (SSP126),10.319105892375545,7.81318995220322,2.5059159401723226,35.953851849221145,26.927742372474317,18.035185475891897,8.892556896582418,3.28757422036031,0.0,3.28757422036031
Iowa,IA,2067,ssp126,Low emissions (SSP126),9.41180126549994,7.81318995220322,1.5986113132967212,36.34971401515899,33.803930259773054,18.035185475891897,15.768744783881154,6.471130050518779,0.0,6.471130050518779
Iowa,IA,2068,ssp126,Low emissions (SSP126),10.101520176430478,7.81318995220322,2.2883302242272583,33.64674973068408,20.214628680530364,18.035185475891897,2.1794432046384666,0.32528055307007414,0.0,0.32528055307007414
Iowa,IA,2069,ssp126,Low emissions (SSP126),9.575558460429086,7.81318995220322,1.762368508225868,34.38206852128612,24.622711875850438,18.035185475891897,6.587526399958539,3.005684809138143,0.0,3.005684809138143
Iowa,IA,2070,ssp126,Low emissions (SSP126),10.294048317513097,7.81318995220322,2.4808583653098775,33.60717767081164,24.934862105160796,18.035185475891897,6.899676629268898,0.09835664309917795,0.0,0.09835664309917795
Iowa,IA,2020,ssp245,Medium emissions (SSP245),8.731166276555584,8.731166276555584,0.0,36.0717314924979,30.145674939631448,30.145674939631448,0.0,5.553891208718563,5.553891208718563,0.0
Iowa,IA,2021,ssp245,Medium emissions (SSP245),8.745706546165172,8.731166276555584,0.01454026960958358,39.947521756505516,32.936650873538795,30.145674939631448,2.7909759339073523,12.369596720524378,5.553891208718563,6.815705511805816
Iowa,IA,2022,ssp245,Medium emissions (SSP245),9.396485420647878,8.731166276555584,0.6653191440922914,35.00120969264886,22.983218346441493,30.145674939631448,-7.162456593189954,1.245169736379,5.553891208718563,-4.308721472339562
Iowa,IA,2023,ssp245,Medium emissions (SSP245),8.883593388802229,8.731166276555584,0.15242711224664332,32.843693081648674,10.55049531006158,30.145674939631448,-19.595179629569866,0.0,5.553891208718563,-5.553891208718563
Iowa,IA,2024,ssp245,Medium emissions (SSP245),8.551568113079327,8.731166276555584,-0.17959816347626104,34.766805561246855,32.677269282981946,30.145674939631448,2.5315943433505033,1.2782330378158677,5.553891208718563,-4.275658170902695
Iowa,IA,2025,ssp245,Medium emissions (SSP245),9.507951777015853,8.731166276555584,0.776785500460267,38.09150065442869,37.839827573461776,30.145674939631448,7.694152633830333,12.115871042561764,5.553891208718563,6.561979833843202
Iowa,IA,2026,ssp245,Medium emissions (SSP245),8.848876417597051,8.731166276555584,0.11771014104146459,32.12736952635664,16.821755880055132,30.145674939631448,-13.323919059576312,0.0,5.553891208718563,-5.553891208718563
Iowa,IA,2027,ssp245,Medium emissions (SSP245),8.03699656137318,8.731166276555584,-0.6941697151824063,34.24166715511476,22.503145172488065,30.145674939631448,-7.642529767143383,1.5676363412583618,5.553891208718563,-3.9862548674602003
Iowa,IA,2028,ssp245,Medium emissions (SSP245),8.954700122115531,8.731166276555584,0.22353384555994527,35.34980486967245,30.142149289140608,30.145674939631448,-0.0035256504908366547,3.054962123884783,5.553891208718563,-2.498929084833779
Iowa,IA,2029,ssp245,Medium emissions (SSP245),9.76793659033373,8.731166276555584,1.036770313778145,37.10593743755667,35.44084894884833,30.145674939631448,5.295174009216878,6.648071583182381,5.553891208718563,1.0941803744638192
Iowa,IA,2030,ssp245,Medium emissions (SSP245),9.023899027827122,8.731166276555584,0.29273275127153664,34.77163609614676,20.200937455238062,30.145674939631448,-9.944737484393386,2.1334371040193485,5.553891208718563,-3.4204541046992136
Iowa,IA,2031,ssp245,Medium emissions (SSP245),9.984864645522974,8.731166276555584,1.2536983689673864,36.444391349828265,30.49673603965722,30.145674939631448,0.35106110002577046,4.368854763754643,5.553891208718563,-1.1850364449639188
Iowa,IA,2032,ssp245,Medium emissions (SSP245),9.032556579051976,8.731166276555584,0.3013903024963906,34.38502231083451,16.070707535739334,30.145674939631448,-14.074967403892114,0.8192758497887028,5.553891208718563,-4.73461535892986
Iowa,IA,2033,ssp245,Medium emissions (SSP245),10.215124585539305,8.731166276555584,1.4839583089837203,40.18516211402818,48.33810131429474,30.145674939631448,18.192426374663295,14.416036380846167,5.553891208718563,8.862145172127605
Iowa,IA,2034,ssp245,Medium emissions (SSP245),9.175925784297444,8.731166276555584,0.4447595077418583,35.51011561670944,21.614774579931172,30.145674939631448,-8.530900359700274,1.7215641445005585,5.553891208718563,-3.832327064218004
Iowa,IA,2035,ssp245,Medium emissions (SSP245),8.911826746347293,8.731166276555584,0.18066046979170622,33.061680080074744,17.68694892564917,30.145674939631448,-12.458726013982275,0.21050588978502893,5.553891208718563,-5.343385318933533
Iowa,IA,2036,ssp245,Medium emissions (SSP245),9.970743228272026,8.731166276555584,1.2395769517164392,37.03667708045849,48.097465545028435,30.145674939631448,17.95179060539699,9.735705100845092,5.553891208718563,4.181813892126529
Iowa,IA,2037,ssp245,Medium emissions (SSP245),9.700745533753521,8.731166276555584,0.9695792571979366,37.924948454237516,39.161219073941155,30.145674939631448,9.01554413430971,11.041732879477271,5.553891208718563,5.4878416707587085
Iowa,IA,2038,ssp245,Medium emissions (SSP245),9.68334321180082,8.731166276555584,0.9521769352452346,35.18124498979837,23.051969500293644,30.145674939631448,-7.093705439337801,2.441083212641142,5.553891208718563,-3.11280799607742
Iowa,IA,2039,ssp245,Medium emissions (SSP245),10.029257104758813,8.731166276555584,1.298090828203227,37.583477289700674,34.62645614460244,30.145674939631448,4.480781204970996,7.288297631211278,5.553891208718563,1.734406422492716
Iowa,IA,2040,ssp245,Medium emissions (SSP245),9.318149284066903,8.731166276555584,0.5869830075113158,34.61536899405772,16.554514929885823,30.145674939631448,-13.591160009745625,0.9683747350240033,5.553891208718563,-4.585516473694559
Iowa,IA,2041,ssp245,Medium emissions (SSP245),9.115814720901211,8.731166276555584,0.38464844434562495,36.184434334086426,34.963134346526296,30.145674939631448,4.817459406894851,5.538748152452417,5.553891208718563,-0.015143056266144903
Iowa,IA,2042,ssp245,Medium emissions (SSP245),10.740524590862245,8.731166276555584,2.009358314306659,37.27879296503189,40.00031359862387,30.145674939631448,9.854638658992423,8.627092409428469,5.553891208718563,3.073201200709906
Iowa,IA,2043,ssp245,Medium emissions (SSP245),8.693712098798526,8.731166276555584,-0.03745417775705892,33.74021770015621,23.894897685945935,30.145674939631448,-6.25077725368551,0.15906161824154133,5.553891208718563,-5.394829590477021
Iowa,IA,2044,ssp245,Medium emissions (SSP245),9.067918181587864,8.731166276555584,0.3367519050322769,34.19591338689062,21.71487731653421,30.145674939631448,-8.430797623097238,0.12860227529101548,5.553891208718563,-5.425288933427547
Iowa,IA,2045,ssp245,Medium emissions (SSP245),10.11639353009099,8.731166276555584,1.3852272535354035,35.202843251069694,24.271940211876483,30.145674939631448,-5.873734727754964,1.1343971349412205,5.553891208718563,-4.419494073777342
Iowa,IA,2046,ssp245,Medium emissions (SSP245),10.568000762237386,8.731166276555584,1.8368344856818015,35.55468959693134,38.31663150892241,30.145674939631448,8.170956569290965,3.587006937398156,5.553891208718563,-1.9668842713204062
Iowa,IA,2047,ssp245,Medium emissions (SSP245),10.153674979469022,8.731166276555584,1.4225087029134356,36.01276786719892,32.04859731081563,30.145674939631448,1.9029223711841845,2.9880506282105954,5.553891208718563,-2.565840580507967
Iowa,IA,2048,ssp245,Medium emissions (SSP245),9.164697902344043,8.731166276555584,0.4335316257884552,33.69837345260715,15.439668562769103,30.145674939631448,-14.706006376862343,0.018729499519665377,5.553891208718563,-5.5351617091988965
Iowa,IA,2049,ssp245,Medium emissions (SSP245),11.004661655163964,8.731166276555584,2.273495378608378,35.77932839424419,37.47320350556132,30.145674939631448,7.3275285659298754,4.345127086587059,5.553891208718563,-1.2087641221315035
Iowa,IA,2050,ssp245,Medium emissions (SSP245),9.584158118902934,8.731166276555584,0.8529918423473494,36.81768346143383,37.30058802218691,30.145674939631448,7.154913082555462,9.674261586414138,5.553891208718563,4.120370377695576
Iowa,IA,2051,ssp245,Medium emissions (SSP245),10.070645345554906,8.731166276555584,1.3394790689993215,35.3559439813255,35.444072007256196,30.145674939631448,5.298397067624749,3.0793586903202375,5.553891208718563,-2.4745325183983247
Iowa,IA,2052,ssp245,Medium emissions (SSP245),10.041619668139019,8.731166276555584,1.3104533915834333,35.59182417334508,28.323015207070313,30.145674939631448,-1.8226597325611338,3.9442701204784196,5.553891208718563,-1.6096210882401427
Iowa,IA,2053,ssp245,Medium emissions (SSP245),9.22090192112582,8.731166276555584,0.48973564457023555,33.48375991255991,24.851467009828873,30.145674939631448,-5.294207929802572,0.0,5.553891208718563,-5.553891208718563
Iowa,IA,2054,ssp245,Medium emissions (SSP245),9.711431766033275,8.731166276555584,0.9802654894776893,33.10079725083549,13.983324424683188,30.145674939631448,-16.16235051494826,0.018729499519665377,5.553891208718563,-5.5351617091988965
Iowa,IA,2055,ssp245,Medium emissions (SSP245),9.067726111970664,8.731166276555584,0.3365598354150776,31.696842565119642,10.439016214620407,30.145674939631448,-19.70665872501104,0.0,5.553891208718563,-5.553891208718563
Iowa,IA,2056,ssp245,Medium emissions (SSP245),9.802007654993231,8.731166276555584,1.0708413784376443,34.5066508762198,31.31683062830842,30.145674939631448,1.171155688676975,0.8230094731561413,5.553891208718563,-4.730881735562421
Iowa,IA,2057,ssp245,Medium emissions (SSP245),10.283081187973638,8.731166276555584,1.5519149114180524,35.66364814049814,41.72219855587462,30.145674939631448,11.576523616243174,2.90253902238084,5.553891208718563,-2.6513521863377227
Iowa,IA,2058,ssp245,Medium emissions (SSP245),10.731775446906058,8.731166276555584,2.000609170350474,38.973470894579734,40.12648092841593,30.145674939631448,9.980805988784484,8.94892050096649,5.553891208718563,3.395029292247929
Iowa,IA,2059,ssp245,Medium emissions (SSP245),10.820220767347774,8.731166276555584,2.089054490792188,37.42670146003232,42.97780120253741,30.145674939631448,12.832126262905957,8.496140418146506,5.553891208718563,2.9422492094279447
Iowa,IA,2060,ssp245,Medium emissions (SSP245),9.730353622018585,8.731166276555584,0.9991873454630014,36.91067386017982,42.43565826436604,30.145674939631448,12.289983324734596,8.020592444818982,5.553891208718563,2.4667012361004206
Iowa,IA,2061,ssp245,Medium emissions (SSP245),10.337776661042986,8.731166276555584,1.6066103844874011,33.748573789870534,25.87831233841086,30.145674939631448,-4.267362601220585,0.0,5.553891208718563,-5.553891208718563
Iowa,IA,2062,ssp245,Medium emissions (SSP245),9.832159206735835,8.731166276555584,1.1009929301802477,35.550386306067864,35.0383696164193,30.145674939631448,4.8926946767878565,3.542981716644634,5.553891208718563,-2.0109094920739286
Iowa,IA,2063,ssp245,Medium emissions (SSP245),10.754592548028606,8.731166276555584,2.0234262714730216,34.77790878843798,29.228619933892663,30.145674939631448,-0.9170550057387816,1.360136181863055,5.553891208718563,-4.1937550268555075
Iowa,IA,2064,ssp245,Medium emissions (SSP245),10.64347025617742,8.731166276555584,1.9123039796218344,35.05488068041399,28.79485974858021,30.145674939631448,-1.3508151910512383,2.446711404272796,5.553891208718563,-3.107179804445766
Iowa,IA,2065,ssp245,Medium emissions (SSP245),10.164187727872088,8.731166276555584,1.4330214513165018,35.81506527892,30.991817231604543,30.145674939631448,0.8461422919730949,1.4644401105178133,5.553891208718563,-4.089451098200749
Iowa,IA,2066,ssp245,Medium emissions (SSP245),9.982622509263292,8.731166276555584,1.2514562327077063,35.647577976866664,40.81656135306161,30.145674939631448,10.670886413430166,2.1821919509936305,5.553891208718563,-3.3716992577249316
Iowa,IA,2067,ssp245,Medium emissions (SSP245),10.03353969677297,8.731166276555584,1.302373420217382,34.81400664946679,28.93066247766362,30.145674939631448,-1.215012461967824,1.2513440822328754,5.553891208718563,-4.3025471264856865
Iowa,IA,2068,ssp245,Medium emissions (SSP245),10.02017183028952,8.731166276555584,1.2890055537339342,36.76243557679654,36.907361486580356,30.145674939631448,6.761686546948908,4.8815156421374635,5.553891208718563,-0.6723755665810988
Iowa,IA,2069,ssp245,Medium emissions (SSP245),9.61305847565122,8.731166276555584,0.8818921990956337,36.30100721261002,39.94507151039843,30.145674939631448,9.79939657076698,4.5804209586385385,5.553891208718563,-0.9734702500800242
Iowa,IA,2070,ssp245,Medium emissions (SSP245),9.964137258252226,8.731166276555584,1.23297098169664,35.01585892467553,20.034069752730666,30.145674939631448,-10.11160518690078,1.0710009006909553,5.553891208718563,-4.482890308027607
Iowa,IA,2020,ssp585,High emissions (SSP585),9.554323825552554,9.554323825552554,0.0,33.65101131395528,15.083069380547231,15.083069380547231,0.0,0.3067021782768017,0.3067021782768017,0.0
Iowa,IA,2021,ssp585,High emissions (SSP585),8.818794858933023,9.554323825552554,-0.7355289666195323,35.25542319552473,30.799883455422115,15.083069380547231,15.716814074874884,1.5520770410646925,0.3067021782768017,1.245374862787891
Iowa,IA,2022,ssp585,High emissions (SSP585),9.609031786330677,9.554323825552554,0.05470796077812061,35.77504067429578,34.10762115554423,15.083069380547231,19.024551774996997,2.748418487785251,0.3067021782768017,2.4417163095084495
Iowa,IA,2023,ssp585,High emissions (SSP585),9.27530986588879,9.554323825552554,-0.27901395966376563,32.76862187220199,11.923934168059606,15.083069380547231,-3.1591352124876235,0.018729499519665377,0.3067021782768017,-0.2879726787571363
